Generation,Reward,Novelty
8,900,2.3753998602
8,800,4.5535510075
8,4000,2.9538658666
8,400,1.8621809814
8,700,1.7327713318
8,4000,1.9804575881
8,400,1.9992864227
8,500,0
8,500,2.1220004743
8,700,2.5860935176
8,500,2.4147583124
8,600,2.0316883138
8,4200,2.3969370977
8,1200,2.7776451387
8,800,2.4277227845
8,1300,2.5420398955
8,300,2.1068257808
8,600,2.0811988696
8,4000,2.0962978487
8,500,1.880222075
8,4000,2.844822499
8,600,2.3573247105
8,600,2.6460122221
8,500,2.0661483032
8,3900,2.074090577
8,600,2.0857062145
8,600,1.5713095945
8,500,1.6685557097
8,900,3.1121757844
8,1300,2.6693409516
8,500,2.3365958927
8,800,2.6866462041
8,700,2.0940944027
8,900,2.4022807547
8,500,2.7171347284
8,500,1.762560876
8,400,1.8053630363
8,400,0
8,900,2.44255401
8,4100,1.8895716187
8,500,0
8,3800,2.0948857961
8,600,1.9685165596
8,4000,2.1553052272
9,300,2.2592625258
9,500,0
9,700,2.7475417498
9,500,2.4891484048
9,600,2.9380822925
9,400,2.1653535921
9,3900,2.3423118874
9,500,1.8728941183
9,400,2.2440458474
9,600,1.6067821277
9,500,1.9802137843
9,900,2.4494471598
9,700,1.8586106265
9,400,2.0118643257
9,4200,2.488305516
9,500,2.0061795011
9,1000,2.5930921855
9,900,3.1392272187
9,4200,2.1555697686
9,700,1.5463709639
9,600,2.2710565849
9,300,0
9,800,2.1287240938
9,900,2.7166293507
9,500,0.7959249812
9,400,2.1502303684
9,700,1.3654718965
9,900,2.0709422276
9,4000,2.3619428287
9,400,2.5260747572
9,500,1.9310611751
9,500,0
9,700,1.8979753264
9,500,1.8804403849
9,700,2.0017113892
9,500,1.9815933787
9,600,2.0765872416
9,600,2.1157375768
9,500,0
9,500,2.7962847307
9,500,0
9,4100,3.0129642822
9,4400,2.2607696932
9,600,1.9756115125
9,900,2.724795197
9,300,2.1633179594
9,4200,2.1097893752
9,500,2.9304425611
9,800,2.1622704911
9,500,1.8069234168
9,500,2.3538359461
9,800,2.0807557077
9,700,1.360247127
9,500,0
9,400,1.900834479
9,500,0
9,4000,1.9968255679
9,300,0
9,400,2.0422609779
9,4000,1.8344060867
9,400,1.7079482614
9,600,2.1742246827
9,4000,2.0762071415
9,600,3.1059108576
9,400,1.747567382
9,500,0
9,300,0.2
9,300,0
9,400,1.9557055306
9,700,1.817319024
9,500,0
9,400,1.7952816411
9,600,2.2299158686
9,500,0
9,600,2.141607689
9,300,0
9,900,2.4540744975
9,4000,1.9306033846
9,700,1.964911171
9,700,1.8086287805
9,500,1.6334616329
9,700,1.9310026819
9,300,1.983171357
9,700,1.9029405982
9,500,1.8974820911
9,500,1.9798157915
9,500,0
9,4100,2.09540044
9,500,1.5850280831
9,400,1.6798144883
9,3800,3.3084655532
9,500,1.6909993411
9,700,2.1744673792
9,900,2.8393246883
9,800,2.5108635909
9,4000,2.8724437687
9,500,1.6381587404
9,500,1.7206753724
9,4000,2.4092539815
9,1300,2.594382436
10,600,2.4875427082
10,500,0
10,900,2.5814057902
10,400,2.6931074722
10,700,2.4038448618
10,500,1.8304741356
10,700,2.0696895843
10,600,1.7980045232
10,3900,2.2147428685
10,300,0
10,500,0
10,700,0.3014727168
10,4000,1.8295106353
10,800,2.4518650592
10,900,3.2723840451
10,700,2.1166070475
10,800,2.1018206008
10,300,0.1
10,300,0.1
10,400,2.5163194577
10,800,3.0643134079
10,900,2.0632899629
10,500,1.5602816457
10,800,2.9677807948
10,700,2.0345333846
10,600,1.6987024628
10,800,2.9819956957
10,3900,2.2089590744
10,4400,2.2975470032
10,1000,2.7245451249
10,700,1.7610437682
10,500,1.795819199
10,4200,2.2624114092
10,900,2.356390197
10,4000,2.1479124694
10,1000,2.5139992951
10,700,1.6978936858
10,900,5.6214585293
10,500,0
10,4100,1.8757375467
10,300,0.1
10,4200,2.5229937602
10,500,1.9261720597
10,3900,2.1823829353
10,900,2.4333514029
10,3900,2.2093152665
10,3800,2.4624300914
10,4100,2.5952722838
10,800,2.9467921358
10,900,3.004794398
10,300,0
10,3800,2.076868864
10,500,1.9037545612
10,600,2.2717957856
10,3800,4.9704155715
10,700,2.2171524611
10,1000,2.2689521968
10,700,2.0480859201
10,300,0
10,500,1.7736204253
10,300,0.1
10,500,2.4492422746
10,800,1.9988913116
10,700,2.2254218026
10,800,2.0131565642
10,700,2.3151773254
10,500,2.3397966435
10,700,1.9093678437
10,4000,2.0150921269
10,500,1.8438015297
10,1000,2.5554859474
10,400,1.6544215485
10,4300,2.3840497634
10,300,0.1
10,600,1.3407214275
10,4100,2.5052666026
10,600,2.6593410192
10,4100,1.9886742543
10,700,2.2571869883
10,4100,2.7118156104
10,800,2.1258812488
10,400,1.2566093801
10,700,1.7741385806
10,800,2.614974718
10,500,2.0023994279
10,4100,1.9599340924
10,600,2.0536953376
10,500,0
10,900,2.3933284769
10,3900,1.8668692043
10,500,0
10,500,0
10,400,2.0857330899
10,500,2.0597881472
10,600,1.8398189671
10,500,1.9904748821
10,4400,2.3151529122
10,700,2.115291666
10,400,0
10,4200,2.1208135267
11,500,0
11,600,1.7410372325
11,400,1.5956590606
11,500,1.4853973123
11,500,2.4493318943
11,500,0
11,800,2.5665773003
11,300,0
11,500,2.2797572588
11,1000,1.8488409062
11,500,0
11,400,0
11,1100,2.5793086673
11,3800,2.5703103483
11,400,2.1549440057
11,500,1.7717203001
11,700,1.7445082795
11,800,2.581366622
11,4800,2.5095924261
11,400,1.4109518552
11,900,2.9112125381
11,400,1.8008643611
11,400,1.3581174337
11,400,2.1210235113
11,600,1.9058819917
11,700,1.3439280295
11,800,2.2171413655
11,1000,3.0540322969
11,800,2.0472538786
11,3900,1.8769478354
11,4200,1.9194634467
11,4000,2.1425513739
11,900,2.3684062147
11,400,1.3759557508
11,700,2.0872342861
11,1000,2.8044327624
11,700,1.9516737477
11,4200,2.0852853703
11,900,2.5972816498
11,400,2.6089879208
11,600,2.1193827122
11,700,2.7977312409
11,600,1.8561001
11,500,2.4359245002
11,500,0
11,4000,2.0793634803
11,400,2.0366828429
11,4100,2.0830718532
11,600,1.8371880232
11,500,0
11,400,1.5427109863
11,600,2.6151838507
11,800,2.4067029142
