Generation,Reward,Novelty
1,500,7.5115367288
1,400,9.228251907
1,300,192.282873056
1,400,7.6731207071
1,400,823.00798876
1,700,12.5631006651
1,4000,23.3774320422
1,700,56.1865757633
1,500,45.8379627226
1,3800,17.8121780503
1,4500,12.560613147
1,600,13.1523559524
1,400,823.00798876
1,400,10.4053143878
1,400,39.7392219428
1,400,81.5453850468
1,600,19.4379595894
1,800,53.9796476105
1,400,817.008046077
1,1000,10.4823317058
1,700,6.4879369481
1,600,11.4215572876
1,500,49.2413929283
1,400,5.1964762045
1,4200,10.1419226644
1,1000,24.6134948782
1,300,264.350116716
1,800,10.46053367
1,400,11.1925912961
1,500,22.8866240452
1,400,822.007998253
1,4100,13.2550016059
1,300,63.2635439663
2,400,116.307024426
2,500,18.049057446
2,500,298.421309021
2,400,30.5348164152
2,400,242.347594388
2,3900,19.1538557535
2,600,16.5115060175
2,400,816.004440944
2,3800,15.1986090978
2,600,18.9672172125
2,400,42.8433348225
2,500,9.9317147125
2,400,12.3237116109
2,500,4.1871019975
2,500,3.0273891468
2,600,12.8701795721
2,1100,5.3539277834
2,300,2.3482446066
2,300,2.3526937864
2,400,816.004440944
2,500,129.456132356
2,300,2.3504687118
2,4100,13.6251912282
2,600,2.4164906487
2,600,2.9869209313
2,300,6.5320574874
2,300,2.3497272355
2,400,820.004418551
2,400,162.821329907
2,300,2.3482446066
2,500,27.1018524946
2,400,822.004407446
2,600,10.5894371184
2,400,817.004435323
2,300,2.3482446066
2,400,9.3815357897
2,600,11.5322452818
2,500,34.9311000117
2,600,83.3556628902
2,400,818.004429717
2,300,25.8685807456
2,600,12.239119749
2,600,38.80713319
2,4300,29.3191492359
2,400,2.1539692833
2,400,15.6859568826
2,800,16.8285858382
2,700,6.9819741958
2,4200,13.2313160545
2,700,4.0010396063
2,400,818.004429717
2,400,818.004429717
2,500,299.788287364
2,4100,8.4212816253
2,400,36.9608905256
2,400,818.004429717
2,400,115.888314609
2,500,4.798386906
2,400,816.004440944
2,400,822.004407446
2,400,822.004407446
2,600,32.0600726296
2,400,203.516743876
2,900,40.3221763105
2,700,40.2629220369
2,800,31.6975892858
2,400,820.004418551
2,400,822.004407446
2,4100,8.1340797727
2,800,10.5305247398
2,700,52.3861000452
2,600,7.34017157
2,4100,33.6847065775
2,500,299.446542303
2,300,25.5449949177
2,300,2.0286146665
2,800,24.296552301
2,400,823.004401916
2,400,820.004418551
2,600,45.484654334
2,500,15.834481959
2,600,20.6057606859
2,500,29.0901968488
2,500,29.7405443553
2,4400,12.20302186
2,400,821.004412991
2,500,49.7298674756
2,400,822.004407446
2,300,2.0398203135
2,700,3.8072710477
2,500,75.638129325
2,400,820.004418551
2,600,11.8578543144
2,800,37.3050118998
2,4000,11.9435922306
2,400,816.004440944
2,4300,15.341801998
2,400,31.6198077242
2,400,818.004429717
2,500,19.1603230317
3,400,2.0117977248
3,600,51.6694581572
3,400,822.003555321
3,600,17.3851925048
3,400,64.9421300517
3,400,4.4433845383
3,800,4.2773510769
3,400,821.003559724
3,500,29.3349095822
3,400,1.9072667989
3,400,480.585413805
3,400,19.7427873875
3,400,77.1653369376
3,400,819.003568567
3,400,821.003559724
3,400,28.0879024152
3,400,2.0234671713
3,700,15.3342634842
3,400,163.220579201
3,400,1.9074839017
3,400,61.4451829048
3,400,1.9081570338
3,1000,12.7557596477
3,400,4.2917406249
3,500,88.8607480166
3,600,12.8333612122
3,400,1.9081570338
3,4000,7.5524683187
3,400,1.907053357
3,800,28.7789889066
3,400,1.9079290336
3,600,11.2101580801
3,400,42.0284864932
3,800,18.0442019023
3,400,273.345686118
3,400,2.033622968
3,700,39.4661619883
3,500,7.1800554165
3,400,822.003555321
3,400,1.9079290336
3,400,1.9079290336
3,600,50.0244636677
3,400,817.003577459
3,400,24.8469248434
3,400,138.747043204
3,500,14.5043723017
3,600,18.8697955314
3,700,4.2631522169
3,1000,15.8365042256
3,400,821.003559724
3,4000,24.3365403547
3,400,61.6623689106
3,400,816.003581923
3,500,51.4895801427
3,400,819.003568567
3,600,18.321928928
3,800,29.5314543026
3,3800,14.1290004429
3,800,29.0090397406
3,400,2.2792595791
3,300,2.4381531843
3,400,33.8412169266
3,500,14.791334255
3,600,47.0856432567
3,500,29.3851194323
3,1400,4.6997571006
3,400,1.907053357
3,400,1.9081570338
3,500,9.4606191109
3,4100,18.9246793578
3,400,14.2980553343
3,500,2.9177119015
3,400,6.8809757602
