Generation,Reward,Novelty
4,700,2713.1348539
4,4000,4506.10966544
4,4000,10318.2546463
4,800,2113.48009845
4,700,5613.27008637
4,900,2634.4311969
4,400,1621.46022926
4,3900,2185.54369196
4,4300,4884.62164935
4,500,1718.86103455
4,500,1493.81076432
4,3800,9990.83458851
4,4100,10485.6513799
4,500,2724.95011382
4,500,2320.11757471
4,700,2316.40770653
4,800,1980.08666607
4,900,4991.32702828
4,800,3558.20556692
4,4300,12302.0633698
4,700,2410.36654349
4,400,1474.16413741
4,800,3160.63830822
4,900,3811.55355914
4,400,2575.73583717
4,4000,7305.1776944
4,600,2642.82481463
4,700,1952.20136983
4,500,1984.8499377
4,700,4845.60046264
4,3900,3623.70345048
4,800,4523.50560051
4,500,3609.53008513
4,600,2487.77413755
4,700,2857.34300783
4,4800,5822.36338856
4,500,2687.92243343
4,400,1481.23423173
4,4000,9425.01045667
4,900,2481.25561766
4,600,3611.93453944
4,300,3132.27697618
4,600,3339.17287578
4,700,2142.88756853
4,3900,4325.52540798
4,700,2289.14868002
4,4200,9331.82633625
4,300,2659.04694395
4,4100,5189.31892534
4,3800,10823.3572435
4,4000,4534.1736906
4,800,2865.47479767
4,800,2946.86415707
4,600,2647.35093293
4,500,1917.24347658
4,500,3679.52687624
4,600,3293.77464937
4,400,2127.74513132
4,500,2041.62898922
4,500,1929.59002485
4,500,4175.70825842
4,700,2460.76942435
4,500,2165.0699951
4,600,2184.71717425
4,3900,4116.69590619
4,300,3169.77941289
4,4100,3932.35158167
5,800,1990.44851706
5,500,1822.59448342
5,600,2448.64476796
5,400,2275.73043358
5,500,1811.18958068
5,700,2849.7362165
5,700,2877.66476093
5,500,2277.88273344
5,500,1571.92362079
5,500,2507.35056061
5,500,1535.34748267
5,800,3588.18085105
5,700,3315.16723624
5,600,2528.21552962
5,1000,2910.63681059
5,4100,9490.55011318
5,400,2000.467998
5,500,2034.42743318
5,600,2052.73969171
5,500,2311.39771909
5,3900,3636.61433819
5,700,1841.59820974
5,800,3151.74145478
5,700,2752.27965749
5,3900,10827.3355011
5,4000,3831.06913902
5,600,1872.05748679
5,3900,4744.1692332
5,800,1928.76476208
5,3900,3763.835902
5,3900,4589.83252407
5,700,2655.67876832
5,700,2134.7418397
5,1000,3445.95153537
5,400,2998.34507314
5,600,2671.39034899
5,500,1813.45302596
5,700,3429.32299465
5,4400,6471.58739175
5,600,3300.65156218
5,800,1802.10968036
5,300,2991.74396221
5,4400,4586.46289564
5,500,2174.01347434
5,4600,10936.6565191
5,4100,4977.1760765
5,4300,4132.14173836
5,500,3833.78896431
5,500,2255.51358708
5,800,3082.91518351
5,700,3426.90006236
5,4300,11161.783194
5,4100,5639.43701201
5,600,3153.39597105
5,4000,11145.6431174
5,4100,3414.92509666
5,1000,3065.49564595
5,400,2102.20862915
5,3900,10567.7653832
5,600,2757.52227506
5,1100,3364.30402566
5,4000,2399.02120604
5,4200,3661.71642064
5,4000,4053.15245539
5,900,3127.99247965
5,4200,10049.7850803
5,500,2926.54002504
5,500,1655.13391295
5,400,5187.12328091
5,300,2645.184305
5,900,3727.2587091
5,500,1905.03965008
5,4100,9964.50037641
5,4100,10643.0577016
5,700,1882.35684647
5,600,2214.27266851
5,400,2477.50249692
5,4400,6366.20352868
5,300,2591.07557725
5,800,2683.95261236
5,700,4080.34748619
5,1000,2782.46435728
5,500,1877.48314214
5,400,5184.65270507
5,4200,4555.58282936
5,5100,15647.0046323
5,400,5186.59879405
5,800,4967.86426235
5,400,2970.063316
5,4000,11021.575234
5,300,2588.56445413
5,900,2963.8582774
5,900,4570.78158022
5,600,2273.63510577
5,800,3623.06094489
5,4100,3324.46032307
5,800,3069.68908347
5,4300,9693.81620419
5,400,3503.76605052
5,300,2648.05873398
6,3800,8466.8024604
6,600,2382.47495877
6,500,2234.32436239
6,400,5180.47002345
6,600,2141.12643421
6,700,2782.36029974
6,700,2590.23166143
6,3900,4029.76242318
6,900,3470.96983431
6,4000,3582.80538957
6,800,3404.87510297
6,400,2911.98771821
6,3900,9519.29868923
6,900,2965.23797774
6,400,2290.7732005
6,400,4047.5182454
6,600,2463.43983081
6,1000,3523.35738884
6,300,2584.50272701
6,4000,9839.26507543
6,4100,4641.36486808
6,3900,9335.06346576
6,4300,4172.18033618
6,600,4516.73612489
6,300,2860.51705693
6,300,2586.23211259
6,1200,2775.1327191
6,400,3040.5755127
6,400,2630.16657958
6,900,3077.27702895
6,1000,5143.83293171
6,4000,3838.15839278
6,4300,4942.20149125
6,600,4373.74339303
6,300,2017.2740822
6,600,3364.0061248
6,500,2237.01300601
6,700,1597.61023156
6,300,2579.34686957
6,800,2976.80713334
6,4000,4410.88291674
6,400,1955.92856304
6,4100,10564.1175276
6,500,2527.84729279
6,400,2162.53684493
6,400,1778.45989952
6,600,2059.73608169
6,900,3709.29560029
6,1000,2795.42669162
6,300,2540.53010183
6,500,1699.57898416
6,300,2879.51226666
6,800,3223.55023058
6,700,4073.87359331
6,400,3438.02289747
6,4000,10211.9007897
6,4500,4986.24472182
6,900,3630.38354021
6,500,3662.33624835
6,600,2740.76788764
6,700,2966.88813635
6,400,1482.09701037
6,600,2320.82395479
6,4000,4284.98682727
6,900,3507.43958338
6,4400,4383.25396079
6,1000,2954.13135541
6,500,3621.29829147
6,800,3303.30194102
6,600,3538.48711742
6,500,1966.26880563
6,900,3034.31337157
6,600,4232.03362623
6,700,3879.38985003
6,4000,10879.2571628
6,300,2584.50272701
6,600,2838.77380479
6,900,3565.35978478
6,800,3607.60871201
6,400,2593.98761512
6,500,2021.839848
6,4100,10536.0549324
6,700,3724.4939462
6,400,2877.47030918
6,3900,4035.01416315
6,900,2588.65658368
6,300,2892.81833877
6,600,3160.97545041
6,700,3068.14754333
6,900,3781.52878534
6,700,2697.47974908
6,1100,3566.42568573
6,600,2992.73187549
6,500,2722.00911598
6,800,2566.84882447
6,600,2119.71686317
6,800,2301.62711286
6,600,3198.06421022
6,500,2208.57977944
6,400,2196.02184983
7,400,3593.7905954
7,400,5179.76450414
7,500,1802.60317446
7,4300,9521.04068907
7,500,1841.03473634
7,3800,9003.73058458
7,400,1486.17390393
7,300,2570.94355947
7,600,2764.78761328
7,400,5179.56046268
7,4100,9481.46685118
7,800,3259.21577506
7,700,2819.15382302
7,300,2490.94483111
7,1000,2840.18576828
7,4100,5094.87812439
7,4000,10587.7105187
7,300,2579.05672797
7,300,2814.59349337
7,400,5179.48297302
7,600,2918.1455724
7,400,2554.64241231
7,600,2369.81898654
7,500,1802.53075939
7,4100,4611.03814427
7,400,1971.07227605
7,500,1806.77000871
7,600,3321.55352122
7,900,4040.83052015
7,700,2495.86932175
7,600,3551.24499377
7,700,2260.87545493
7,3800,9718.19774087
7,300,2815.66731538
7,800,2612.85801458
7,500,3948.9618698
7,4500,10293.9580874
7,900,5283.87416898
7,4400,6115.01772188
7,300,2588.42842361
7,800,3957.24317547
7,700,3044.70354516
7,700,2794.68342864
7,3900,9251.16719618
7,700,2812.07861156
7,4400,6112.57963792
7,700,3568.57295746
7,4300,3929.0134301
7,4000,9972.37331028
7,600,1883.20072322
7,600,2343.25303206
7,4400,6897.36154773
7,3900,8876.52084381
7,500,1796.02277864
7,4200,10384.5969068
7,1100,2953.17276231
7,700,3029.75098939
7,600,1779.92401857
7,400,3674.80838501
7,400,5180.83909661
7,4000,3627.06038104
7,300,2815.92411264
7,4100,4404.43536647
7,700,3360.48695196
7,600,1615.13759288
7,500,1802.02007838
7,3900,10374.1881045
7,300,2948.6596492
7,3900,4881.37214165
7,4500,4618.26312387
7,500,1909.41234606
7,4000,2971.34842315
7,800,3268.21331385
7,500,1794.78854629
7,1100,3304.46694084
7,1100,3926.13854882
7,700,2287.33780961
7,600,1846.61095436
7,500,2191.59000394
7,900,2676.06207123
7,600,2767.30370048
7,4400,11357.3028674
7,700,3093.53106841
7,4000,3452.19638308
7,500,1823.44521193
7,400,2469.84993039
7,700,2628.7239955
7,4200,6666.26584036
7,4300,9539.66713171
7,400,5183.3960924
7,300,2570.49340373
7,700,2702.52918725
7,700,3464.75014458
7,4000,3299.77490363
7,800,3719.96007461
7,1000,3815.52120162
7,600,2712.07350704
7,700,2478.50392457
7,700,2417.92853641
7,500,2168.76254233
8,300,2150.46000392
8,4000,9447.24329162
8,800,1882.58423728
8,800,3275.66046937
8,700,2475.96236973
8,4200,10074.7586683
8,800,2095.89394253
8,400,3286.58749983
8,600,2772.92702272
8,1000,2779.93404945
8,300,2785.71920999
8,900,3406.76058846
8,800,3133.7620717
8,800,3456.70747995
8,3800,9154.31518878
8,4400,3863.62884543
8,1000,2734.79263574
8,800,2490.30138848
8,500,2233.09622137
8,600,1827.59881368
8,400,3521.93957472
8,3900,3664.97541013
8,3800,9976.0023123
8,500,2123.67314622
8,300,3200.44608093
8,400,5179.62341155
8,4100,10521.3367796
8,4400,3410.34194389
8,4100,9531.58397633
8,1000,4309.72419673
8,4300,4277.28600107
8,800,3278.53051963
8,500,3834.79405429
8,900,3679.76016835
8,800,4476.2247706
8,400,5180.03205483
8,500,3837.79957664
8,500,1782.21684573
8,600,3212.19550969
8,4500,6006.26208671
8,4100,9442.3298366
8,4000,10622.7195729
8,600,2077.64219558
8,400,1654.93512982
8,900,3515.17350163
8,1000,3674.93661323
8,800,3332.86126109
8,800,3778.23369125
8,500,3529.95973139
8,1000,3665.00895904
8,600,1921.3524671
8,4200,11087.2561853
8,3800,8840.71946838
8,500,3783.87458631
8,1000,4025.28362511
8,500,1801.09548662
8,300,2785.1895982
8,400,2583.43739711
8,400,2367.3516459
8,4000,9913.81578542
8,800,4314.94599709
8,4300,3750.26162058
8,3800,9357.66658605
8,4000,10785.6877161
8,500,2082.18806622
8,1200,4023.25361716
8,400,2256.47216382
8,400,1892.84276261
8,800,1947.60840683
8,4000,3385.78478619
8,500,3547.98076144
8,900,3346.72743551
8,700,3491.37109554
8,4100,4666.41903172
8,600,3180.39013037
8,500,2782.7435478
8,700,3396.30540476
8,400,3695.48292916
8,800,2950.99816561
8,400,2496.43288401
8,3900,9403.08462518
8,700,2441.15169295
8,700,2028.66252041
8,400,3079.41296928
8,400,3065.39525018
8,4000,4308.4674807
8,600,3218.83421878
8,300,2567.69151638
8,400,2539.06093528
8,5000,15176.3256269
8,1000,3830.35514859
8,700,2234.68759831
8,800,3409.48342268
8,500,1784.73189982
8,4200,5397.06314242
8,3800,10158.7969221
8,500,1981.38332762
8,3900,9467.49647427
8,800,2828.8213628
8,500,2112.17827741
9,600,1833.19193421
9,700,1690.14388204
9,4000,9466.59868197
9,600,2833.76421855
9,800,1954.88586245
9,800,3278.71684529
9,900,3132.71301338
9,4300,3112.1613663
9,3900,2933.28075082
9,800,3210.13840404
9,3900,3149.24796056
9,800,2877.6816791
9,600,2398.95886809
9,400,2756.02972727
9,900,3759.01704534
9,700,1826.35957698
9,500,3332.29084736
9,3900,4285.69594761
9,500,1436.84834671
9,600,1881.55171401
9,700,2496.87116724
9,500,3213.236164
9,300,2570.63209079
9,300,2576.3862325
9,4000,4120.69988142
9,400,3648.23427981
9,700,3101.05480084
9,4200,10136.270946
9,1100,4516.21915255
9,400,2436.28884222
9,500,1784.13347398
9,4000,10114.5179349
9,4500,5877.73939835
9,300,3112.37566154
9,300,2783.77296811
9,400,2789.28078564
9,500,1770.33395492
9,1300,4146.10802814
9,600,2060.85029439
9,3900,9453.74694262
9,3900,10467.6237448
9,3900,6322.63206104
9,4000,3719.44155784
9,4300,9686.21894908
9,500,2879.41762583
9,1000,3954.42216005
9,600,3509.91990834
9,4200,3508.62677872
9,500,2847.78300366
9,600,3072.44448012
9,4000,3965.5426034
9,500,3044.07214458
9,4000,2924.11169294
9,400,2230.76458147
9,700,3308.09134522
9,3800,4545.85054483
9,1000,3171.31116949
9,900,2316.43855272
9,400,1557.14691474
9,600,2331.83708661
9,500,2108.97735224
9,700,2761.00196553
9,4100,3196.28348697
9,300,2394.36268072
9,500,1714.19911449
9,3800,10161.5049034
9,300,2570.71474587
9,500,2251.36327463
9,900,3685.72671871
9,700,4350.97530947
9,800,3548.29010683
9,500,2210.32421137
9,600,2379.30029018
9,800,3890.91112513
9,4400,4317.39997851
9,4200,11547.215011
9,800,2962.24034475
9,3900,8601.42663801
9,3900,9522.30001367
9,600,3653.27773828
9,4100,3355.32602344
9,800,3150.90696785
9,600,2496.47578711
9,700,2750.92439568
9,600,2490.75940727
9,3900,10704.3942969
9,300,2612.55755646
9,1000,3821.54425207
9,500,2886.83739422
9,1100,3008.22892384
9,600,2689.64986462
9,800,2495.35308679
9,3900,10476.2741824
9,3900,10260.0521502
9,4300,4283.07173574
9,4300,6809.83985516
9,600,2428.59827631
9,1100,3566.10273961
9,800,2762.26912983
9,500,2741.63120709
10,400,1474.8493602
10,800,2055.54090538
10,800,2250.92076631
10,500,2162.90631236
10,600,1663.61194905
10,800,2180.20737569
10,500,1578.92828629
10,300,2545.27209072
10,500,2407.54702108
10,4000,2639.27399838
10,4100,3027.61366504
10,900,2925.2359567
10,700,2648.72030593
10,300,2551.11138419
10,4000,3251.20461304
10,3800,9862.87884009
10,300,2554.05047926
10,4600,4551.68290382
10,1100,3406.54998044
10,800,1922.71473914
10,4000,9570.83196824
10,800,3366.9981374
10,300,2557.13596245
10,600,1758.22564751
10,4100,10306.8080283
10,600,2669.08173283
10,4000,3486.42920915
10,500,2165.66316663
10,900,3129.22642776
10,500,1536.85815813
10,500,2827.0437056
10,500,2908.51199096
10,800,2197.74325631
10,4100,5186.61169767
10,4500,5211.05884297
10,500,1676.99971762
10,900,1690.06929972
10,800,2601.70403486
10,4000,8892.92179331
10,500,2089.929953
10,900,2017.30055448
10,4000,10764.1125163
10,4500,6533.5867489
10,4300,12102.8464479
10,900,2231.31582505
10,700,2497.51439291
10,600,2535.98762029
10,600,2029.1861531
10,500,2496.08095357
10,800,2287.81593167
10,600,2567.23889087
10,4300,5151.92244868
10,300,2669.59006809
10,500,2466.23776438
10,1000,2884.49810338
10,4000,10413.5595113
10,400,2056.82417539
10,4000,3122.56833944
10,700,2990.68620255
10,3900,3285.6389585
10,500,2610.66660652
10,700,3287.33066093
10,300,2566.21146547
10,500,3089.71611838
10,800,2161.16407258
10,300,2545.16950563
10,900,3893.33709756
10,600,2822.07815244
10,4000,2945.23178435
10,3800,9675.61107646
10,900,3784.82134888
10,800,2860.52491709
10,700,2133.36910622
10,600,2386.35382822
10,4200,5794.31580023
10,600,2325.60140475
10,2000,4834.98586679
10,4100,3600.74380768
10,4200,4173.24730207
10,600,2544.91874284
10,800,3236.99459562
10,4200,11492.8466511
10,4000,2971.20955714
10,900,3063.56478652
10,4000,8718.12107827
10,4000,10548.4935907
10,400,2327.91496757
10,3900,8556.12149811
10,4000,9648.84836058
10,700,2664.40285793
10,4100,4145.640681
10,800,2160.68927824
10,4700,5221.92292224
10,1000,3132.16413658
10,4200,5605.76169756
10,800,4796.02973073
10,4100,5378.11654129
10,700,2623.25722505
10,600,2901.27390782
10,700,2548.49904445
11,600,2029.26655117
11,600,2085.84199043
11,800,2596.95289157
11,500,2065.24865679
11,600,2227.73321433
11,500,2910.94822051
11,800,2600.44453409
11,1000,2694.38711092
11,4300,3043.26649357
11,4300,3334.30001062
11,800,2787.67377776
11,400,2883.57731725
11,500,1603.76663273
11,3800,9348.07440884
11,300,2553.48728573
11,800,3134.11860079
11,400,2326.45635878
11,700,3460.75168543
11,4100,3433.67021151
11,300,3036.96054769
11,500,2082.22641751
11,900,3475.45026708
11,700,2254.68851187
11,500,2240.89089012
11,500,2007.36486301
11,3900,9892.39163763
11,400,2874.48952518
11,300,2537.41160284
11,400,1463.2322966
11,800,2371.05025242
11,4300,3494.6568061
11,400,2918.71262066
11,800,3008.81746106
11,4200,5113.3505423
11,4100,10366.212603
11,600,1918.30308778
11,3900,11173.901088
11,4100,9845.62235128
11,600,2117.8955937
11,900,3151.03521326
11,900,3820.31633204
11,4300,4727.61296626
11,600,1700.52660372
11,800,3353.79041412
11,4200,9868.06211662
11,600,2903.58444919
11,300,2542.58151616
11,1000,3410.46464371
11,700,2657.67136388
11,600,2252.2001256
11,800,2147.48461059
11,3800,7963.42808536
11,700,2478.9109714
11,1100,4352.36214439
11,1100,5061.87663854
11,500,1529.70976976
11,4100,4729.49278846
11,600,2865.25013978
11,700,2419.73374479
11,500,1748.65910738
11,300,2773.95190059
11,1100,3618.90628785
11,3900,11140.7511078
11,300,2442.46098398
11,4500,5274.76564038
11,700,1909.76534984
11,400,1460.09925898
11,4300,12173.2655234
11,1000,2518.81331564
11,4000,3943.7617099
11,4500,4343.51739141
11,800,3715.34323444
11,3900,4216.6585218
11,500,2784.77830983
11,400,1686.26506071
11,600,2453.33980366
11,400,2800.51075805
11,600,3439.0784622
11,500,2865.24984663
11,300,2773.94093653
11,800,3032.33223931
11,4100,4278.12153919
11,500,2303.1802816
11,4000,2975.38624609
11,900,3840.41390787
11,1200,3619.94168719
11,400,3450.06263947
11,900,2770.54244524
11,300,2545.97541728
11,400,1458.5572794
11,500,1705.22033025
11,600,2839.670023
11,300,2545.77782913
11,4100,9821.34988882
11,3900,11038.1410571
11,600,3017.90519899
11,4100,10023.2605281
11,400,3251.32950338
11,600,4491.13855327
11,800,3072.74536882
12,500,1705.57399991
12,500,2355.63195992
12,600,2489.99178982
12,500,2418.12036419
12,400,1520.50168329
12,600,2678.40058047
12,600,1489.7899393
12,600,2554.82367498
12,600,2716.65937342
12,700,2295.69420498
12,600,2539.7787399
12,700,2442.17911508
12,1000,2571.80269634
12,800,2508.49860284
12,800,3110.51943245
12,3900,3156.23597975
12,300,2492.66555747
12,4100,3969.9823856
12,300,3464.56264906
12,1000,4055.10178667
12,1000,2573.92606315
12,4000,9412.687121
12,400,1466.74464011
12,600,2409.94781188
12,4400,4308.63353474
12,500,1912.7310045
12,300,2482.42877948
12,800,2236.54697362
12,700,3278.54599303
12,300,2484.01898791
12,300,2184.85223067
12,500,1378.55638861
12,800,2439.04855153
12,1000,2640.12643145
12,4000,10216.1015671
12,500,1942.89641861
12,3900,2828.88860023
12,800,3655.96720702
12,3900,2913.6652983
12,3900,9011.90213743
12,400,1973.66360862
12,600,2460.60459393
12,800,3395.61138925
12,300,3258.22468936
12,700,2982.31911275
12,600,2245.50202273
12,4300,3369.44990449
12,300,2485.38497342
12,600,2832.96159648
12,1500,3357.91387494
12,700,3035.59100795
12,3800,9039.89273381
12,3900,10242.5454213
12,800,1955.07069174
12,4300,6849.1791457
12,500,2532.90655956
12,4500,6648.89475019
12,900,2855.20138268
12,400,1999.46635337
12,700,1468.14710162
12,4200,10216.6747052
12,300,2484.02189769
12,3900,8904.69442032
12,800,3272.31231159
12,4300,11645.3533417
12,300,2483.89105106
12,4500,6061.78323701
12,3900,9579.89506893
12,800,3006.21720648
12,1300,4778.21950454
12,1000,2460.55363659
12,3900,2685.31528133
12,3800,9018.50582552
12,700,1754.82796689
12,400,2521.98162232
12,4100,9796.44336928
12,500,3383.15249263
12,1000,3964.87742386
12,4200,4691.83877571
12,1000,4561.44624699
12,4300,3654.26252888
12,4100,8650.85750805
12,700,2320.53516112
12,3900,8407.93202184
12,800,3316.47419139
12,300,3131.31856635
12,1200,4124.89968416
12,4200,3718.13541606
12,700,3260.76951425
12,4300,5510.93114152
